L,lambda,R_any_mean,R_x_mean,R_y_mean
300,0.86182,0.8158619,0.6474365,0.6484071
300,0.861821,0.8163542,0.6480275,0.6490901
300,0.861822,0.8157614,0.6474703,0.6487062
300,0.861823,0.8166066,0.6488435,0.6491555
300,0.861824,0.8155326,0.6473084,0.6484302
300,0.861825,0.8173167,0.6497088,0.6500851
300,0.861826,0.8167844,0.6489074,0.6497319
300,0.861827,0.8178623,0.6505275,0.6510299
300,0.861828,0.8175817,0.6497362,0.6510383
300,0.861829,0.8177073,0.650019,0.6508377
300,0.86183,0.820374,0.653363,0.653657
300,0.861831,0.8213477,0.6544384,0.6547463
300,0.861832,0.8232379,0.6570559,0.6567459
300,0.861833,0.8237018,0.6578058,0.6575735
300,0.861834,0.8252933,0.6601633,0.6589009
300,0.861835,0.8254816,0.660101,0.6593265
300,0.861836,0.8256402,0.6600541,0.6594023
300,0.861837,0.8259508,0.6609267,0.659831
300,0.861838,0.8255335,0.6599523,0.6592415
300,0.861839,0.8252361,0.6597168,0.6590287
300,0.86184,0.825663,0.6603228,0.659772
300,0.861841,0.8264232,0.6610916,0.6601679
300,0.861842,0.8260636,0.6605933,0.6601398
300,0.861843,0.8275815,0.6629882,0.6616594
300,0.861844,0.8276629,0.6626344,0.6623054
300,0.861845,0.8292552,0.6652065,0.6638983
300,0.861846,0.8302015,0.6661194,0.6649137
300,0.861847,0.8309424,0.6667668,0.6657551
300,0.861848,0.831468,0.6676579,0.6659125
300,0.861849,0.83108,0.6674654,0.6659355
300,0.86185,0.8313395,0.6677839,0.6661801
300,0.861851,0.8315976,0.6682089,0.6661687
300,0.861852,0.8314521,0.6679011,0.6662313
300,0.861853,0.8310341,0.6671302,0.6657134
300,0.861854,0.8314836,0.6683679,0.665884
300,0.861855,0.8316079,0.6676871,0.6663923
300,0.861856,0.8325942,0.6690456,0.667275
300,0.861857,0.8321083,0.668844,0.6669707
300,0.861858,0.8334673,0.6700884,0.6687631
300,0.861859,0.8339888,0.6707543,0.6695941
300,0.86186,0.8330975,0.6698355,0.6684466
300,0.861861,0.8334797,0.6698905,0.6689435
300,0.861862,0.8337883,0.6709571,0.6685713
300,0.861863,0.8341264,0.671298,0.6691438
300,0.861864,0.8342056,0.6712544,0.6692847
300,0.861865,0.8332213,0.6700607,0.6684666
300,0.861866,0.8341104,0.671082,0.6694163
300,0.861867,0.8338212,0.6710549,0.6690936
300,0.861868,0.8338904,0.671171,0.6693255
300,0.861869,0.8339782,0.6712369,0.6693753
300,0.86187,0.8347497,0.6720283,0.6702362
300,0.861871,0.8342016,0.6718243,0.6695948
300,0.861872,0.83459,0.6716209,0.6701348
300,0.861873,0.8346658,0.6720745,0.6700591
300,0.861874,0.8348044,0.6719602,0.6701721
300,0.861875,0.8342149,0.6711376,0.6696785
300,0.861876,0.8345301,0.6716912,0.6697733
300,0.861877,0.8346527,0.6719945,0.669735
300,0.861878,0.8349218,0.6725802,0.6700444
300,0.861879,0.8348441,0.6722743,0.6698068
300,0.86188,0.834511,0.6722143,0.6695947
300,0.861881,0.8345635,0.6716438,0.6697184
300,0.861882,0.8347772,0.6717117,0.6702487
300,0.861883,0.8342294,0.6711812,0.6696304
300,0.861884,0.8351783,0.6729746,0.6704998
300,0.861885,0.8344848,0.6714803,0.6700558
300,0.861886,0.8356605,0.6729126,0.6708596
300,0.861887,0.8359048,0.6734446,0.6716413
300,0.861888,0.8357401,0.673235,0.6715106
300,0.861889,0.8358379,0.6735156,0.671591
300,0.86189,0.8355149,0.6735416,0.6711234
300,0.861891,0.8356804,0.673136,0.6713473
300,0.861892,0.8369095,0.6745696,0.6723783
300,0.861893,0.8355712,0.6734577,0.6711205
300,0.861894,0.8362536,0.6740033,0.6717948
300,0.861895,0.8358842,0.6734864,0.6716692
300,0.861896,0.8350595,0.6724069,0.6708041
300,0.861897,0.8346662,0.6718008,0.6696554
300,0.861898,0.8350239,0.6728531,0.6701823
300,0.861899,0.836032,0.6736706,0.6716149
300,0.8619,0.8358095,0.6733843,0.671495
300,0.861901,0.8362693,0.6745273,0.6715958
300,0.861902,0.8360705,0.6735985,0.6715181
300,0.861903,0.8370428,0.6753751,0.6725912
300,0.861904,0.8374856,0.6753637,0.6732937
300,0.861905,0.8359962,0.6741617,0.6716342
300,0.861906,0.8371124,0.6759679,0.6725733
300,0.861907,0.8369145,0.6747564,0.672652
300,0.861908,0.8369884,0.6753483,0.6726026
300,0.861909,0.8364002,0.6738975,0.6719937
300,0.86191,0.8352736,0.6728583,0.6709414
300,0.861911,0.8344372,0.6715281,0.6693958
300,0.861912,0.835531,0.6732274,0.670754
300,0.861913,0.8347506,0.6719676,0.6699004
300,0.861914,0.83663,0.6746065,0.6721169
300,0.861915,0.8372987,0.6757185,0.6726129
300,0.861916,0.8388051,0.6769742,0.6745211
300,0.861917,0.8387041,0.6770755,0.6749254
300,0.861918,0.8395385,0.6783422,0.6750194
300,0.861919,0.8398383,0.6787279,0.6760667
300,0.86192,0.8381348,0.6762863,0.6743597
300,0.861921,0.8388654,0.6769611,0.6753404
300,0.861922,0.8360194,0.6739515,0.6715591
300,0.861923,0.8365059,0.6744222,0.6722042
300,0.861924,0.8306355,0.6668527,0.6653763
300,0.861925,0.8317476,0.6683189,0.6663962
300,0.861926,0.8318972,0.6687,0.6666413
300,0.861927,0.8340366,0.6704067,0.669146
300,0.861928,0.8353019,0.6728367,0.6705573
300,0.861929,0.8363993,0.6741614,0.6721733
300,0.86193,0.8370999,0.6750857,0.6726937
300,0.861931,0.8374288,0.6753875,0.6731567
300,0.861932,0.8384339,0.6768431,0.6744801
300,0.861933,0.8392849,0.6774802,0.6756293
300,0.861934,0.8390347,0.6776111,0.675075
300,0.861935,0.8391149,0.6780882,0.6753728
300,0.861936,0.8396494,0.6787163,0.6757674
300,0.861937,0.8412611,0.6807222,0.6777438
300,0.861938,0.8423037,0.681843,0.6787845
300,0.861939,0.8443627,0.6848736,0.6818152
300,0.86194,0.8447893,0.6857888,0.6815558
300,0.861941,0.8510955,0.6939821,0.6892401
300,0.861942,0.8522422,0.6955645,0.6910891
300,0.861943,0.8518117,0.6952047,0.6902715
300,0.861944,0.8526218,0.6961927,0.6909504
300,0.861945,0.8528872,0.6967048,0.6913091
300,0.861946,0.853206,0.6966347,0.6919159
300,0.861947,0.8529001,0.6965632,0.6917873
300,0.861948,0.8531157,0.6967745,0.6922362
300,0.861949,0.8529424,0.6965951,0.691721
300,0.86195,0.8530273,0.6967689,0.6918323
300,0.861951,0.8530255,0.6967192,0.6918357
300,0.861952,0.8539929,0.6982953,0.6926172
300,0.861953,0.8547645,0.6992295,0.6936907
300,0.861954,0.8542841,0.6982939,0.6932369
300,0.861955,0.8548859,0.6993499,0.6936349
300,0.861956,0.8557553,0.7006158,0.6951288
300,0.861957,0.85611,0.7009573,0.6954632
300,0.861958,0.8579075,0.7030722,0.6975865
300,0.861959,0.8572402,0.7022037,0.6972453
300,0.86196,0.8580505,0.7033743,0.6977067
300,0.861961,0.857473,0.7026086,0.6971171
300,0.861962,0.8576292,0.7030861,0.6978335
300,0.861963,0.8576728,0.7033026,0.6975406
300,0.861964,0.8574676,0.7025604,0.6976298
300,0.861965,0.8581121,0.7038668,0.6976968
300,0.861966,0.858186,0.7036797,0.697989
300,0.861967,0.8584862,0.7039828,0.6987418
300,0.861968,0.8576745,0.7030605,0.6975086
300,0.861969,0.8591207,0.7049049,0.6993045
300,0.86197,0.8574839,0.7029348,0.696917
300,0.861971,0.8578539,0.7028934,0.6976708
300,0.861972,0.8581216,0.7037783,0.6976877
300,0.861973,0.8587585,0.7044053,0.6988589
300,0.861974,0.858385,0.7043338,0.698154
300,0.861975,0.8584747,0.7040467,0.6981754
300,0.861976,0.8579349,0.7034925,0.6976132
300,0.861977,0.8580319,0.703223,0.6977475
300,0.861978,0.8582987,0.7039764,0.6984152
300,0.861979,0.8588317,0.70465,0.6986265
300,0.86198,0.8588205,0.7050927,0.6983139
300,0.861981,0.8585266,0.7039941,0.6985669
300,0.861982,0.8586081,0.7042216,0.6984807
300,0.861983,0.8586277,0.7040744,0.6987518
300,0.861984,0.8585532,0.704074,0.6983719
300,0.861985,0.8585818,0.7039072,0.6987439
300,0.861986,0.8587505,0.7042681,0.6986358
300,0.861987,0.8586831,0.7039505,0.6989529
300,0.861988,0.8586991,0.7047738,0.6982622
300,0.861989,0.8584636,0.7043576,0.6980257
300,0.86199,0.8588557,0.7044493,0.6990241
300,0.861991,0.8584005,0.7037557,0.6980999
300,0.861992,0.858709,0.7050126,0.6985395
300,0.861993,0.858521,0.7039448,0.6986793
300,0.861994,0.8588481,0.7046003,0.6989891
300,0.861995,0.8588512,0.7047902,0.6984446
300,0.861996,0.8592503,0.7055352,0.6991391
300,0.861997,0.8598183,0.7059305,0.7001393
300,0.861998,0.8596764,0.706052,0.699665
300,0.861999,0.8605916,0.7070843,0.7010035
300,0.862,0.860054,0.7063465,0.7003392
400,0.861,0.442063,0.2932304,0.2959671
400,0.86101,0.4562348,0.3046657,0.3069335
400,0.86102,0.4639737,0.3112965,0.3130235
400,0.86103,0.4776989,0.3218071,0.3240928
400,0.86104,0.4833028,0.3266244,0.3282952
400,0.86105,0.4860222,0.3290238,0.33034
400,0.86106,0.4881488,0.3306772,0.3323034
400,0.86107,0.4889661,0.3313187,0.3328436
400,0.86108,0.4922339,0.333925,0.3356512
400,0.86109,0.4964609,0.3373528,0.339117
400,0.8611,0.5154712,0.3534021,0.3545387
400,0.86111,0.5338026,0.3688134,0.3696417
400,0.86112,0.5455561,0.3797375,0.3789059
400,0.86113,0.5688594,0.3998593,0.3985267
400,0.86114,0.5757701,0.4056983,0.4048987
400,0.86115,0.5807518,0.4106736,0.408592
400,0.86116,0.58436,0.413631,0.4119324
400,0.86117,0.5836686,0.413517,0.4115153
400,0.86118,0.5867697,0.4154258,0.4143319
400,0.86119,0.5886129,0.4175116,0.4157749
400,0.8612,0.5987625,0.4263895,0.4246328
400,0.86121,0.5761743,0.4065325,0.4052035
400,0.86122,0.5837685,0.4130487,0.411284
400,0.86123,0.6096708,0.4367995,0.4338612
400,0.86124,0.62261,0.4490071,0.4451503
400,0.86125,0.643668,0.4694412,0.4636784
400,0.86126,0.6487784,0.4741055,0.4684965
400,0.86127,0.6484685,0.4741376,0.4679101
400,0.86128,0.6485517,0.4736607,0.4685313
400,0.86129,0.6475516,0.4725608,0.4675973
400,0.8613,0.6444746,0.4699468,0.4645959
400,0.86131,0.6250744,0.4514291,0.4475055
400,0.86132,0.6250733,0.4513974,0.4475274
400,0.86133,0.6491852,0.4747589,0.4686659
400,0.86134,0.6803117,0.5054701,0.4977343
400,0.86135,0.7193795,0.5466094,0.5343696
400,0.86136,0.7417404,0.5712243,0.556394
400,0.86137,0.742553,0.5718103,0.5571644
400,0.86138,0.743279,0.572815,0.5577084
400,0.86139,0.7439853,0.5737746,0.5581939
400,0.8614,0.7449927,0.5750058,0.5596093
400,0.86141,0.7482146,0.5788326,0.5624935
400,0.86142,0.7512287,0.5818075,0.5652742
400,0.86143,0.7553821,0.5868029,0.5693211
400,0.86144,0.7618383,0.5939613,0.5762304
400,0.86145,0.7623861,0.5947096,0.5767031
400,0.86146,0.7682884,0.6014601,0.582819
400,0.86147,0.7676976,0.6012315,0.5817897
400,0.86148,0.7674888,0.6009778,0.5820021
400,0.86149,0.7682635,0.6017143,0.5827027
400,0.8615,0.7685547,0.6017942,0.5833003
400,0.86151,0.7687353,0.60217,0.5830264
400,0.86152,0.770116,0.6037517,0.5842408
400,0.86153,0.7705958,0.6041325,0.5852405
400,0.86154,0.7738209,0.6083813,0.5882625
400,0.86155,0.7735815,0.6076099,0.5884977
400,0.86156,0.7744808,0.6086974,0.5890366
400,0.86157,0.7744865,0.6091158,0.5889093
400,0.86158,0.7739888,0.6085203,0.5881652
400,0.86159,0.7738717,0.6081997,0.5883428
400,0.8616,0.7750481,0.6101212,0.5892933
400,0.86161,0.7781706,0.6131925,0.5929118
400,0.86162,0.779801,0.6152216,0.5948494
400,0.86163,0.7818635,0.6176453,0.5965602
400,0.86164,0.7840192,0.6208168,0.59885
400,0.86165,0.784223,0.6209539,0.5986983
400,0.86166,0.7849181,0.6214527,0.5996186
400,0.86167,0.7851776,0.6215375,0.5999014
400,0.86168,0.7857727,0.6223644,0.6005966
400,0.86169,0.7864113,0.6229594,0.6014841
400,0.8617,0.7878494,0.6250316,0.6026652
400,0.86171,0.7914433,0.6298247,0.6061116
400,0.86172,0.7970272,0.6364763,0.6120301
400,0.86173,0.7986709,0.6385357,0.6138693
400,0.86174,0.8042147,0.6449922,0.6200744
400,0.86175,0.8061168,0.6477496,0.6217211
400,0.86176,0.8067403,0.6484464,0.6225823
400,0.86177,0.8081367,0.6500196,0.6238801
400,0.86178,0.8082544,0.6503058,0.6246165
400,0.86179,0.8097227,0.6522607,0.6253204
400,0.8618,0.812213,0.6548283,0.6285587
400,0.86181,0.816898,0.6612333,0.6337182
400,0.86182,0.8242603,0.6715192,0.641257
400,0.86183,0.8297603,0.6781515,0.6475948
400,0.86184,0.8350229,0.6857814,0.6534933
400,0.86185,0.8416114,0.6945819,0.6604394
400,0.86186,0.8434255,0.6973733,0.6626113
400,0.86187,0.8445583,0.6987748,0.6642645
400,0.86188,0.8448473,0.6990581,0.6645731
400,0.86189,0.846154,0.7011238,0.6654864
400,0.8619,0.8453539,0.7000954,0.6647651
400,0.86191,0.8459605,0.7003592,0.6652315
400,0.86192,0.8488094,0.7052082,0.6685755
400,0.86193,0.847348,0.7024561,0.6669829
400,0.86194,0.8549418,0.7132619,0.6757966
400,0.86195,0.864154,0.7264436,0.6863422
400,0.86196,0.8691054,0.7342214,0.6921845
400,0.86197,0.8686793,0.7331043,0.6917582
400,0.86198,0.8691906,0.7341961,0.6918734
400,0.86199,0.8690047,0.7339985,0.6918586
400,0.862,0.8700756,0.7356104,0.6934043
